gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ARID1B,1594.789015454389,-0.15862130678859093,0.196828426665611,-0.805886169369582,0.42030848666483867,0.9999363885525464,ARID1B
ARID1A,3315.04269475329,-0.036448313897671544,0.1932663044687489,-0.18859114628315993,0.8504132725357219,0.9999363885525464,ARID1A
ARHGEF9,501.475624124817,-0.1494530828476323,0.2350406219545208,-0.6358606508306073,0.5248672518598021,0.9999363885525464,ARHGEF9
ARHGEF7,982.4288295423438,0.029990406247997738,0.207446362286151,0.14456944878420694,0.8850508201137155,0.9999363885525464,ARHGEF7
ARHGEF6,2961.3866008964246,-0.47945251475603284,0.21373086113105313,-2.2432535583246795,0.024880468333619555,0.9999363885525464,ARHGEF6
ARHGEF5,111.9999226932166,0.06804034932115989,0.37187835450422707,0.1829639948038075,0.8548262696697332,0.9999363885525464,ARHGEF5
ARHGEF4,6.395080001644066,-0.30028550764062817,1.3604347723133063,-0.2207276039629725,0.8253045366686182,0.9999363885525464,ARHGEF4
ARHGEF39,63.50225367100334,-0.456459696938729,0.47535574539139586,-0.9602486166710612,0.33693010390905753,0.9999363885525464,ARHGEF39
ARHGEF38,5.307305599114898,0.5357452383986855,1.5046829210208195,0.35605191692826604,0.7218016853234259,0.9999363885525464,ARHGEF38
ARHGEF35-AS1,556.7826575504325,-0.11070990978060509,0.22859370167166698,-0.4843086619228889,0.628166829526104,0.9999363885525464,ARHGEF35-AS1
ARHGEF35,40.92547921218525,0.2179405880049392,0.5759969376219274,0.37837108805601144,0.7051549428932421,0.9999363885525464,ARHGEF35
ARHGEF34P,74.09748796630862,0.18396597484404859,0.4379859508585554,0.4200271138456201,0.6744656464578497,0.9999363885525464,ARHGEF34P
ARHGEF3,562.0713904648912,-0.1634306297418025,0.22815530078647914,-0.716313095415435,0.473798042507211,0.9999363885525464,ARHGEF3
ARL17A,559.773853478496,-0.033363922360474814,0.2299771020934204,-0.14507497510305115,0.8846516762141252,0.9999363885525464,ARL17A
ARL16,378.0783791660154,0.12062522272501301,0.25021881671082113,0.4820789431852363,0.629749867571054,0.9999363885525464,ARL16
ARL15,97.85146668182355,-0.35199428301260627,0.39069511704106974,-0.9009436454656401,0.3676182836746279,0.9999363885525464,ARL15
ARL14EP,331.26980216813394,-0.008131617554349229,0.26469265603958697,-0.030720979100882492,0.9754920601546314,0.9999363885525464,ARL14EP
ARL13B,210.4328268459134,-0.08643883714068383,0.324059170589349,-0.26673782131665075,0.7896710313890956,0.9999363885525464,ARL13B
ARL11,2.7547448352799653,-0.39381189430533003,2.015157719299805,-0.19542484964510148,0.8450603644311346,0.9999363885525464,ARL11
ARL10,32.38760986980044,-0.10425737296214503,0.6357664532933027,-0.16398690497443913,0.869741452572353,0.9999363885525464,ARL10
ARL1,799.8368166812004,-0.3185899592199829,0.22020512162877331,-1.4467872357531673,0.14795652280834198,0.9999363885525464,ARL1
ARIH2OS,8.057009785368031,-0.36292182080766194,1.2107295178668855,-0.2997546648132219,0.764364298208914,0.9999363885525464,ARIH2OS
ARIH2,1410.4902138109915,-0.025746543105305754,0.20840009614098529,-0.12354381587179256,0.9016764799731654,0.9999363885525464,ARIH2
ARIH1,1327.5341593551739,-0.33683154600545495,0.22405244612631076,-1.5033602704590172,0.13274616584319862,0.9999363885525464,ARIH1
ARID5B,611.2454168731342,-0.32041474559052613,0.24669218794664066,-1.298844313869524,0.19399736338825657,0.9999363885525464,ARID5B
ARID5A,833.7562607985994,0.2803956783229457,0.2286706495394411,1.2261988098939787,0.22012386905072023,0.9999363885525464,ARID5A
ARID4B,865.412765234144,0.2801022005848032,0.24399406712623373,1.1479877518492627,0.2509736201510604,0.9999363885525464,ARID4B
ARID4A,287.46425794742913,0.4088667463570919,0.30170312514524467,1.3551955955386839,0.1753552476115463,0.9999363885525464,ARID4A
ARID3C,14.779868741496168,0.10431713338878741,0.9683824672491964,0.10772307111787394,0.9142153678997728,0.9999363885525464,ARID3C
ARL8B,654.8669384518869,-0.2700477447573605,0.23271087508696464,-1.1604431664675874,0.24586842045216872,0.9999363885525464,ARL8B
ARL8A,334.5211918065347,0.042959278569428494,0.2642528387402892,0.16256884419565074,0.870857919335607,0.9999363885525464,ARL8A
ARL6IP6,757.7150878015354,0.004298118301920549,0.21642816005457863,0.019859330231503398,0.9841555885147323,0.9999363885525464,ARL6IP6
ARL6IP5,1581.1940472654305,-0.17183117009267135,0.19622355290562,-0.875690851318542,0.38119812021787547,0.9999363885525464,ARL6IP5
ARL6IP4,1176.9257073879749,0.13961537663866527,0.20905092226525315,0.6678534355448336,0.5042271532350611,0.9999363885525464,ARL6IP4
ARL6IP1,3457.895424829725,-0.24835365096865888,0.19838820929160556,-1.2518569115345481,0.21062200797229935,0.9999363885525464,ARL6IP1
ARL6,36.78753495803645,0.10354589255130178,0.6069449727708451,0.17060177972739551,0.864536898422777,0.9999363885525464,ARL6
ARL5B,612.630971636775,0.12365354459075671,0.2644859573573855,0.4675240448538083,0.6401249931815083,0.9999363885525464,ARL5B
ARL5A,978.7439159733485,-0.110740277132026,0.2240178919881081,-0.49433675207471645,0.6210683736724685,0.9999363885525464,ARL5A
ARL4C,18.181173525170486,0.23218804973006407,0.8285455642652656,0.28023570428014166,0.7792966755673602,0.9999363885525464,ARL4C
ARL4A,168.35275344963875,-0.1936887240074465,0.33838218945718607,-0.5723963318463988,0.5670535003701981,0.9999363885525464,ARL4A
ARL3,274.2923315952304,-0.021140611633603406,0.287487079083437,-0.07353586707619576,0.9413797035235988,0.9999363885525464,ARL3
ARL2BP,776.2563003636392,-0.04203905533358086,0.21655992644702599,-0.19412204290651294,0.8460803221745621,0.9999363885525464,ARL2BP
ARL2-SNX15,106.1671125117411,-0.36022755090408254,0.4085779040809888,-0.881661850300837,0.37795969719122713,0.9999363885525464,ARL2-SNX15
ARL2,1349.2307373673355,0.22521951571833027,0.20269656437095843,1.111116591528173,0.26651816712332255,0.9999363885525464,ARL2
ARL17B,135.1972031968741,-0.11872624022753277,0.34741779508542725,-0.34173908736695235,0.7325472536636864,0.9999363885525464,ARL17B
ARMCX5-GPRASP2,92.22367228206664,0.17025540036169656,0.39945729409887576,0.4262167768040657,0.6699498937649566,0.9999363885525464,ARMCX5-GPRASP2
ARMCX5,190.78313531545183,-0.1857828437238994,0.3092348101001467,-0.6007824399320795,0.5479849014653853,0.9999363885525464,ARMCX5
ARMCX4,91.88479439808448,-0.2275562732550678,0.41395837904887095,-0.549708098137574,0.582519601546297,0.9999363885525464,ARMCX4
ARMCX3,259.2273310623037,-0.11896315937450018,0.27724708155326977,-0.429087147493175,0.6678598051849003,0.9999363885525464,ARMCX3
ARMCX1,242.2686346143921,-0.1789374016790979,0.2896895498953978,-0.6176867675886455,0.5367818362315792,0.9999363885525464,ARMCX1
ARMC9,149.25908204962985,0.0872596496761131,0.3323760615519353,0.26253289502462673,0.7929106279067069,0.9999363885525464,ARMC9
ARMC8,750.7064106876785,-0.20128116756072045,0.2242666944309153,-0.8975080676668401,0.36944787039128524,0.9999363885525464,ARMC8
ARMC7,160.45199270584115,0.21634354084246665,0.33337205517844437,0.6489552362949684,0.5163673102863585,0.9999363885525464,ARMC7
ARMC6,781.8590134495009,0.28883077428346404,0.2329788446188984,1.2397296190387028,0.21507541795424157,0.9999363885525464,ARMC6
ARMC5,309.98279542537625,0.25579618853937,0.2691119245622858,0.9505197101742184,0.34184824365508226,0.9999363885525464,ARMC5
ARMC2,26.522425848369373,-0.2504733290916641,0.6896792281640866,-0.36317365938136126,0.7164751630126893,0.9999363885525464,ARMC2
ARMC12,32.28991955639643,-0.6458154648040296,0.6789818968416567,-0.9511527005478296,0.34152686529672205,0.9999363885525464,ARMC12
ARMC10,332.77094824107445,-0.07621513491506388,0.2583267206136241,-0.29503388087002375,0.7679679978635936,0.9999363885525464,ARMC10
ARMC1,1109.8391776869369,-0.3465352236006174,0.2122099722261332,-1.632982748008401,0.10247262511958831,0.9999363885525464,ARMC1
ARLNC1,6.844190005811924,0.24338251135831687,1.3048940940903593,0.18651514514515344,0.8520408031350272,0.9999363885525464,ARLNC1
ARL9,2.5558190225833886,3.267019678391953,2.5255402995547853,1.2935923766363497,0.1958062570741247,0.9999363885525464,ARL9
ARPC4-TTLL3,108.71205550507383,-0.07174326542556068,0.3947256768483248,-0.1817547467354863,0.8557751997633427,0.9999363885525464,ARPC4-TTLL3
ARPC4,978.71896448506,0.011632783811512386,0.21514427374771178,0.05406968825558207,0.9568796421749068,0.9999363885525464,ARPC4
ARPC3,2119.343963779678,-0.0934804767423791,0.19118730808438408,-0.48894708377357216,0.6248791605036155,0.9999363885525464,ARPC3
ARPC2,4528.595764303647,-0.08450538942831452,0.18560313740253948,-0.4553015138156727,0.6488923373264754,0.9999363885525464,ARPC2
ARPC1B,449.2368821396467,0.286409359785694,0.2438545698642626,1.1745088884129535,0.24019125384108275,0.9999363885525464,ARPC1B
ARPC1AP4,6.173481589631047,-0.8398178182883875,1.4030410392478623,-0.5985696745824303,0.5494598835631904,0.9999363885525464,ARPC1AP4
ARPC1AP3,5.227097689214094,-0.27952830737547985,1.5267374864902026,-0.18308865135556732,0.8547284601707347,0.9999363885525464,ARPC1AP3
ARPC1A,259.42271964368024,-0.08194332834388038,0.28026534323931235,-0.2923776710911802,0.7699978786162793,0.9999363885525464,ARPC1A
ARNT2-DT,4.384025095398329,1.1821575216729758,1.6523251401608452,0.715450907899337,0.474330465299034,0.9999363885525464,ARNT2-DT
ARNT2,2.467002284582453,2.6830663482251587,2.646540643097606,1.0138013014169325,0.31067757419405595,0.9999363885525464,ARNT2
ARNT,945.4168263052221,-0.05025063267677792,0.2157579257149674,-0.23290283548221918,0.8158368565892883,0.9999363885525464,ARNT
ARMT1,429.3354454043173,-0.16803593161321417,0.2430381168244379,-0.6913974392526969,0.48931581290183934,0.9999363885525464,ARMT1
ARMH4,7.732503424496069,-1.9791116773383075,1.356159082734126,-1.4593506783498134,0.14446861360263438,0.9999363885525464,ARMH4
ARMH3,425.4783934781542,0.08962822893608403,0.24562270118850515,0.36490205710789786,0.7151845186908427,0.9999363885525464,ARMH3
ARMH1,910.7738697147349,0.08381971816368018,0.21642813280861045,0.3872866113843102,0.6985440362401822,0.9999363885525464,ARMH1
ARMCX6,338.78215913295963,-0.30290687280453826,0.25751901943001093,-1.1762504900608437,0.23949479378314653,0.9999363885525464,ARMCX6
ARSB,587.674318215141,0.07620407890183306,0.2281433859756041,0.33401835681522557,0.7383657066841092,0.9999363885525464,ARSB
ARSA,121.35662511183433,0.2172890649558591,0.3627733174716095,0.5989665019199325,0.549195222950237,0.9999363885525464,ARSA
ARRDC4,110.84708748948282,-0.07418339175238459,0.4002148065301786,-0.18535893860486322,0.8529475125361967,0.9999363885525464,ARRDC4
ARRDC3-AS1,12.093425123194013,-0.40970557872609004,1.0012988224075996,-0.40917413419199133,0.6824118749230199,0.9999363885525464,ARRDC3-AS1
ARRDC3,68.03414173347944,-0.45113011268515046,0.47114276973641095,-0.9575231578689897,0.3383032634676769,0.9999363885525464,ARRDC3
ARRDC2,242.0971815630511,0.11377283536840804,0.30286708645270455,0.37565268877829916,0.7071751147945394,0.9999363885525464,ARRDC2
ARRDC1-AS1,147.26318003821794,0.27025454463981674,0.3360412408634329,0.8042302901436081,0.42126398844965174,0.9999363885525464,ARRDC1-AS1
ARRDC1,283.63395581215605,0.2527532417855533,0.27499641285591325,0.9191146864813308,0.3580355882166182,0.9999363885525464,ARRDC1
ARRB2,770.2332296727664,0.06741937866564866,0.22779192898063874,0.29596912835036837,0.7672536577320606,0.9999363885525464,ARRB2
ARRB1,5137.495088824968,0.002959242467970315,0.2006065465682435,0.01475147505698984,0.9882304526585591,0.9999363885525464,ARRB1
ARPP21,306.2167693317445,-0.19676348412602165,0.2807259362633726,-0.7009095302880076,0.48335947648359057,0.9999363885525464,ARPP21
ARPP19,3038.0039398805957,-0.3576471675145115,0.21160026236635304,-1.6902019095576586,0.09098933319028016,0.9999363885525464,ARPP19
ARPIN-AP3S2,161.68034861697203,0.12361633684363622,0.32529533698899094,0.38001263094595117,0.7039360391249966,0.9999363885525464,ARPIN-AP3S2
ARPIN,25.730892883925858,0.1272301626432547,0.7074156225104147,0.17985206799893877,0.8572687056795637,0.9999363885525464,ARPIN
ARPC5L,988.7981613319512,0.041139709795561794,0.2215032823385061,0.1857295718656268,0.8526568367920124,0.9999363885525464,ARPC5L
ARPC5,1467.7550044249997,-0.24537527315513732,0.2022783295945005,-1.213057640168532,0.22510778382095187,0.9999363885525464,ARPC5
ASB13,465.01446338537704,0.16875089887297848,0.23946758318597566,0.7046920365080184,0.4810019082314093,0.9999363885525464,ASB13
ASB1,412.047599107639,-0.024920121651592957,0.2536059355075999,-0.09826316407663954,0.9217233273928506,0.9999363885525464,ASB1
ASAP2,237.70826062721514,-0.02529586603760771,0.2842407575614137,-0.08899450682100798,0.9290862757206568,0.9999363885525464,ASAP2
ASAP1-IT2,15.31227009631613,-0.5652309956218651,0.9433045878002724,-0.5992030601059076,0.549037482404829,0.9999363885525464,ASAP1-IT2
ASAP1,1580.52221068137,-0.1071457195588032,0.19617652836358518,-0.54616992385666,0.5849491381879333,0.9999363885525464,ASAP1
ASAH1-AS1,6.1258275974875005,0.5659340965278145,1.442215494946358,0.3924060575627527,0.694758210955577,0.9999363885525464,ASAH1-AS1
ASAH1,732.6334442740415,-0.05270751750052177,0.22125847643040503,-0.23821694133874446,0.8117128380033201,0.9999363885525464,ASAH1
AS3MT,10.931007694592214,-0.17808323237308613,1.0428179439887828,-0.1707711623103809,0.8644037050941425,0.9999363885525464,AS3MT
ARVCF,3.474058877273125,-0.17803924061443735,1.7954283332754277,-0.09916254373107591,0.9210092140072917,0.9999363885525464,ARVCF
ARV1,346.704739758817,-0.12727727770048186,0.2638085130146154,-0.48246084345818857,0.6294786080441019,0.9999363885525464,ARV1
ARTN,30.189870925721657,0.049354780770292414,0.6562957519236851,0.07520204210621106,0.9400539595917503,0.9999363885525464,ARTN
ART4,7.144951256639608,-0.10341671728330329,1.278148724154399,-0.08091133318755374,0.9355124669383442,0.9999363885525464,ART4
ART3,6.862238418621825,-1.0331011097955587,1.333900371140283,-0.7744964557678423,0.4386372633036646,0.9999363885525464,ART3
ARSK,64.84861326851758,-0.13102761067777863,0.48655049983045,-0.26929909788077144,0.7876995263340931,0.9999363885525464,ARSK
ARSG,64.02556279908184,-0.04034274838669927,0.46454051076796526,-0.08684441389192468,0.9307951837795627,0.9999363885525464,ARSG
ARSD,8.111501151680436,-0.30321584840908217,1.2266844977779685,-0.2471832398292561,0.8047664156031541,0.9999363885525464,ARSD
ASGR1,5.36422446756612,1.191335893788296,1.8161328020894199,0.6559739972857112,0.5118408549991156,0.9999363885525464,ASGR1
ASF1B,1299.4346865612856,0.027033387767097457,0.2144510157192773,0.1260585671577558,0.8996855643886269,0.9999363885525464,ASF1B
ASF1A,349.21624222310925,-0.0904860083171715,0.2558896962962897,-0.35361333272442325,0.7236286810923334,0.9999363885525464,ASF1A
ASDURF,6.5210517411289874,-5.688704561523055,2.617037300347614,-2.173719327870275,0.02972622022281003,0.9999363885525464,ASDURF
ASCC3,659.4384866049531,0.037739094054826956,0.23464846586992974,0.16083247727580066,0.8722253450428907,0.9999363885525464,ASCC3
